Year,Month,Age_Group,rate_display_pct,virus,branch,phase
2019,6,75-89,3.225806451612903,FluB,minimal_corrected,phase2
2019,6,>=90,,FluB,minimal_corrected,phase2
2019,7,<1,1.1764705882352942,FluB,minimal_corrected,phase2
2019,7,1-3,2.5,FluB,minimal_corrected,phase2
2019,7,4-12,4.026845637583892,FluB,minimal_corrected,phase2
2019,7,13-17,,FluB,minimal_corrected,phase2
2019,7,18-44,,FluB,minimal_corrected,phase2
2019,7,45-59,,FluB,minimal_corrected,phase2
2019,7,60-74,,FluB,minimal_corrected,phase2
2019,7,75-89,0.0,FluB,minimal_corrected,phase2
2019,7,>=90,,FluB,minimal_corrected,phase2
2019,8,<1,0.0,FluB,minimal_corrected,phase2
2019,8,1-3,2.8301886792452837,FluB,minimal_corrected,phase2
2019,8,4-12,3.8461538461538463,FluB,minimal_corrected,phase2
2019,8,13-17,,FluB,minimal_corrected,phase2
2019,8,18-44,,FluB,minimal_corrected,phase2
2019,8,45-59,,FluB,minimal_corrected,phase2
2019,8,60-74,0.0,FluB,minimal_corrected,phase2
2019,8,75-89,,FluB,minimal_corrected,phase2
2019,8,>=90,,FluB,minimal_corrected,phase2
2019,9,<1,0.0,FluB,minimal_corrected,phase2
2019,9,1-3,0.5747126436781609,FluB,minimal_corrected,phase2
2019,9,4-12,0.8064516129032258,FluB,minimal_corrected,phase2
2019,9,13-17,,FluB,minimal_corrected,phase2
2019,9,18-44,,FluB,minimal_corrected,phase2
2019,9,45-59,,FluB,minimal_corrected,phase2
2019,9,60-74,,FluB,minimal_corrected,phase2
2019,9,75-89,0.0,FluB,minimal_corrected,phase2
2019,9,>=90,,FluB,minimal_corrected,phase2
2019,10,<1,0.0,FluB,minimal_corrected,phase2
2019,10,1-3,0.0,FluB,minimal_corrected,phase2
2019,10,4-12,1.1494252873563218,FluB,minimal_corrected,phase2
2019,10,13-17,,FluB,minimal_corrected,phase2
2019,10,18-44,,FluB,minimal_corrected,phase2
2019,10,45-59,,FluB,minimal_corrected,phase2
2019,10,60-74,,FluB,minimal_corrected,phase2
2019,10,75-89,,FluB,minimal_corrected,phase2
2019,10,>=90,,FluB,minimal_corrected,phase2
2019,11,<1,0.0,FluB,minimal_corrected,phase2
2019,11,1-3,0.0,FluB,minimal_corrected,phase2
2019,11,4-12,3.614457831325301,FluB,minimal_corrected,phase2
2019,11,13-17,,FluB,minimal_corrected,phase2
2019,11,18-44,,FluB,minimal_corrected,phase2
2019,11,45-59,0.0,FluB,minimal_corrected,phase2
2019,11,60-74,0.0,FluB,minimal_corrected,phase2
2019,11,75-89,0.0,FluB,minimal_corrected,phase2
2019,11,>=90,,FluB,minimal_corrected,phase2
2019,12,<1,1.7094017094017095,FluB,minimal_corrected,phase2
2019,12,1-3,3.731343283582089,FluB,minimal_corrected,phase2
2019,12,4-12,12.307692307692308,FluB,minimal_corrected,phase2
2019,12,13-17,,FluB,minimal_corrected,phase2
2019,12,18-44,,FluB,minimal_corrected,phase2
2019,12,45-59,,FluB,minimal_corrected,phase2
2019,12,60-74,0.0,FluB,minimal_corrected,phase2
2019,12,75-89,0.0,FluB,minimal_corrected,phase2
2019,12,>=90,,FluB,minimal_corrected,phase2
2020,1,<1,0.9615384615384616,FluB,minimal_corrected,phase2
2020,1,1-3,2.717391304347826,FluB,minimal_corrected,phase2
2020,1,4-12,12.05673758865248,FluB,minimal_corrected,phase2
2020,1,13-17,,FluB,minimal_corrected,phase2
2020,1,18-44,2.380952380952381,FluB,minimal_corrected,phase2
2020,1,45-59,0.0,FluB,minimal_corrected,phase2
2020,1,60-74,1.3157894736842104,FluB,minimal_corrected,phase2
2020,1,75-89,0.0,FluB,minimal_corrected,phase2
2020,1,>=90,0.0,FluB,minimal_corrected,phase2
2020,2,<1,0.0,FluB,minimal_corrected,phase2
2020,2,1-3,0.0,FluB,minimal_corrected,phase2
2020,2,4-12,0.0,FluB,minimal_corrected,phase2
2020,2,13-17,,FluB,minimal_corrected,phase2
2020,2,18-44,1.818181818181818,FluB,minimal_corrected,phase2
2020,2,45-59,0.0,FluB,minimal_corrected,phase2
2020,2,60-74,0.0,FluB,minimal_corrected,phase2
2020,2,75-89,0.0,FluB,minimal_corrected,phase2
2020,2,>=90,0.0,FluB,minimal_corrected,phase2
2020,3,<1,0.0,FluB,minimal_corrected,phase2
2020,3,1-3,0.0,FluB,minimal_corrected,phase2
2020,3,4-12,0.0,FluB,minimal_corrected,phase2
2020,3,13-17,,FluB,minimal_corrected,phase2
2020,3,18-44,0.0,FluB,minimal_corrected,phase2
2020,3,45-59,0.0,FluB,minimal_corrected,phase2
2020,3,60-74,0.0,FluB,minimal_corrected,phase2
2020,3,75-89,0.0,FluB,minimal_corrected,phase2
2020,3,>=90,0.0,FluB,minimal_corrected,phase2
2020,4,<1,0.0,FluB,minimal_corrected,phase2
2020,4,1-3,0.0,FluB,minimal_corrected,phase2
2020,4,4-12,0.0,FluB,minimal_corrected,phase2
2020,4,13-17,,FluB,minimal_corrected,phase2
2020,4,18-44,0.0,FluB,minimal_corrected,phase2
2020,4,45-59,0.0,FluB,minimal_corrected,phase2
2020,4,60-74,0.0,FluB,minimal_corrected,phase2
2020,4,75-89,0.0,FluB,minimal_corrected,phase2
2020,4,>=90,0.0,FluB,minimal_corrected,phase2
2020,5,<1,,FluB,minimal_corrected,phase2
2020,5,1-3,0.0,FluB,minimal_corrected,phase2
2020,5,4-12,0.0,FluB,minimal_corrected,phase2
2020,5,13-17,,FluB,minimal_corrected,phase2
2020,5,18-44,,FluB,minimal_corrected,phase2
2020,5,45-59,0.0,FluB,minimal_corrected,phase2
2020,5,60-74,,FluB,minimal_corrected,phase2
2020,5,75-89,0.0,FluB,minimal_corrected,phase2
2020,5,>=90,0.0,FluB,minimal_corrected,phase2
2020,6,<1,0.0,FluB,minimal_corrected,phase2
2020,6,1-3,0.0,FluB,minimal_corrected,phase2
2020,6,4-12,0.0,FluB,minimal_corrected,phase2
2020,6,13-17,,FluB,minimal_corrected,phase2
2020,6,18-44,,FluB,minimal_corrected,phase2
2020,6,45-59,,FluB,minimal_corrected,phase2
2020,6,60-74,0.0,FluB,minimal_corrected,phase2
2020,6,75-89,0.0,FluB,minimal_corrected,phase2
2020,6,>=90,0.0,FluB,minimal_corrected,phase2
2020,7,<1,0.0,FluB,minimal_corrected,phase2
2020,7,1-3,0.0,FluB,minimal_corrected,phase2
2020,7,4-12,,FluB,minimal_corrected,phase2
2020,7,13-17,,FluB,minimal_corrected,phase2
2020,7,18-44,,FluB,minimal_corrected,phase2
2020,7,45-59,,FluB,minimal_corrected,phase2
2020,7,60-74,,FluB,minimal_corrected,phase2
2020,7,75-89,0.0,FluB,minimal_corrected,phase2
2020,7,>=90,0.0,FluB,minimal_corrected,phase2
2020,8,<1,,FluB,minimal_corrected,phase2
2020,8,1-3,0.0,FluB,minimal_corrected,phase2
2020,8,4-12,0.0,FluB,minimal_corrected,phase2
2020,8,13-17,,FluB,minimal_corrected,phase2
2020,8,18-44,,FluB,minimal_corrected,phase2
2020,8,45-59,,FluB,minimal_corrected,phase2
2020,8,60-74,,FluB,minimal_corrected,phase2
2020,8,75-89,0.0,FluB,minimal_corrected,phase2
2020,8,>=90,0.0,FluB,minimal_corrected,phase2
2020,9,<1,0.0,FluB,minimal_corrected,phase2
2020,9,1-3,0.0,FluB,minimal_corrected,phase2
2020,9,4-12,0.0,FluB,minimal_corrected,phase2
2020,9,13-17,,FluB,minimal_corrected,phase2
2020,9,18-44,,FluB,minimal_corrected,phase2
2020,9,45-59,,FluB,minimal_corrected,phase2
2020,9,60-74,0.0,FluB,minimal_corrected,phase2
2020,9,75-89,0.0,FluB,minimal_corrected,phase2
2020,9,>=90,0.0,FluB,minimal_corrected,phase2
2020,10,<1,0.0,FluB,minimal_corrected,phase2
2020,10,1-3,0.0,FluB,minimal_corrected,phase2
