period,age_group,pathogen,environment,n_months,rho,p_value,q_period,q_age_panel,low_n,status
2020-2022,>=90,FluA,PM10,36,-0.3350143026905857,0.0457946115823381,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,FluA,NO2,36,-0.0255035312352138,0.8826232173339369,0.9976213999135164,0.9663891630816156,False,computed
2020-2022,>=90,FluA,SO2,36,-0.1423011761861443,0.4077270703760787,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,FluA,O3,36,-0.3157068708695949,0.060699155007575,0.6421466541564022,0.4966294500619776,False,computed
2020-2022,>=90,FluA,CO,36,-0.3457964475088406,0.0388503311308498,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,FluA,AQI,36,-0.3248344504695662,0.0532354130019797,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,FluB,windlevel,36,0.1545771593082641,0.3680360031743567,0.8835328352059227,0.8205638506408068,False,computed
2020-2022,>=90,FluB,temp,36,-0.2196622790170069,0.1980073371892659,0.7905613522817263,0.7803622974268888,False,computed
2020-2022,>=90,FluB,humi,36,0.0081356399635928,0.9624400444922612,0.9976213999135164,0.9843136818670852,False,computed
2020-2022,>=90,FluB,PM2.5,36,0.1708594344048298,0.3190907700799655,0.8438763857551281,0.798668722232532,False,computed
2020-2022,>=90,FluB,PM10,36,0.0569494797451499,0.7414712148169441,0.9638876098082352,0.9039383937443544,False,computed
2020-2022,>=90,FluB,NO2,36,0.0732254718877842,0.6712610770200301,0.9531373877823126,0.9039383937443544,False,computed
2020-2022,>=90,FluB,SO2,36,-0.1057837430703031,0.5391958599678921,0.9332012195169388,0.8766894109298139,False,computed
2020-2022,>=90,FluB,O3,36,-0.122042453146307,0.4782813364062656,0.9044106291413172,0.8766894109298139,False,computed
2020-2022,>=90,FluB,CO,36,0.1708704316973077,0.3190591556223932,0.8438763857551281,0.798668722232532,False,computed
2020-2022,>=90,FluB,AQI,36,-0.1057701260601328,0.5392483869817923,0.9332012195169388,0.8766894109298139,False,computed
2020-2022,>=90,RSV,windlevel,36,0.0732207596723356,0.6712810459666859,0.9531373877823126,0.9039383937443544,False,computed
2020-2022,>=90,RSV,temp,36,0.2847473987257497,0.0923292901888462,0.7190997631417492,0.6075659223279268,False,computed
2020-2022,>=90,RSV,humi,36,0.105763319526707,0.5392746438009433,0.9332012195169388,0.8766894109298139,False,computed
2020-2022,>=90,RSV,PM2.5,36,-0.1871317614910041,0.2744575855760212,0.8253656195209351,0.798668722232532,False,computed
2020-2022,>=90,RSV,PM10,36,-0.1708484392354498,0.3191223803917249,0.8438763857551281,0.798668722232532,False,computed
2020-2022,>=90,RSV,NO2,36,-0.2196764156633527,0.1979777457933215,0.7905613522817263,0.7803622974268888,False,computed
2020-2022,>=90,RSV,SO2,36,0.0081372110054079,0.9624327965562116,0.9976213999135164,0.9843136818670852,False,computed
2020-2022,>=90,RSV,O3,36,-0.2034040885771784,0.2341086892280666,0.8135986772117402,0.7803622974268888,False,computed
2020-2022,>=90,RSV,CO,36,-0.1383236828025824,0.4210907016248971,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,RSV,AQI,36,-0.1545871073186556,0.3680048025747857,0.8835328352059227,0.8205638506408068,False,computed
2020-2022,>=90,ADV,windlevel,36,0.0605759252714022,0.7256250145055478,0.9591994268329904,0.9039383937443544,False,computed
2020-2022,>=90,ADV,temp,36,0.1181551616601202,0.4925102788811489,0.9189719479395074,0.8766894109298139,False,computed
2020-2022,>=90,ADV,humi,36,-0.072134582390327,0.6758898272505021,0.954519561675515,0.9039383937443544,False,computed
2020-2022,>=90,ADV,PM2.5,36,-0.0497696431559412,0.7731494470603268,0.9647621969615572,0.9155717136240712,False,computed
2020-2022,>=90,ADV,PM10,36,0.000428098411812,0.9980228945633984,1.0,0.9980228945633984,False,computed
2020-2022,>=90,ADV,NO2,36,-0.1239424661818923,0.4714055123491607,0.9044106291413172,0.8766894109298139,False,computed
2020-2022,>=90,ADV,SO2,36,-0.0823178126747129,0.6331574277937444,0.9467903618936312,0.9039383937443544,False,computed
2020-2022,>=90,ADV,O3,36,0.3713992725830451,0.0257342128791156,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,ADV,CO,36,-0.0328607825657021,0.8491072598773348,0.9882926147810968,0.9663891630816156,False,computed
2020-2022,>=90,ADV,AQI,36,0.2562333886351037,0.1314383030689455,0.7583899253282129,0.7322327098866556,False,computed
2020-2022,>=90,PIV,windlevel,36,0.0284547404528862,0.8691515275560912,0.995754614221381,0.9663891630816156,False,computed
2020-2022,>=90,PIV,temp,36,0.1922037185308168,0.2614233647829557,0.8253656195209351,0.798668722232532,False,computed
2020-2022,>=90,PIV,humi,36,0.3301823656325484,0.0492146758126195,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,PIV,PM2.5,36,-0.0955711275761699,0.579263171874157,0.9378461277463918,0.8836217876046463,False,computed
2020-2022,>=90,PIV,PM10,36,-0.0859011032539963,0.6183857406877344,0.939142344872617,0.9039383937443544,False,computed
2020-2022,>=90,PIV,NO2,36,-0.060134642070399,0.7275474210016433,0.9591994268329904,0.9039383937443544,False,computed
2020-2022,>=90,PIV,SO2,36,-0.0515506147693202,0.7652556582941272,0.9638876098082352,0.9155717136240712,False,computed
2020-2022,>=90,PIV,O3,36,-0.1417459420230834,0.4095779133022301,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,PIV,CO,36,-0.0724883857355488,0.6743873126100386,0.954519561675515,0.9039383937443544,False,computed
2020-2022,>=90,PIV,AQI,36,-0.0757052190350559,0.6607836989815681,0.9531373877823126,0.9039383937443544,False,computed
2020-2022,>=90,HRV,windlevel,36,0.1870279015486642,0.2747288419262541,0.8253656195209351,0.798668722232532,False,computed
2020-2022,>=90,HRV,temp,36,-0.1816559739153692,0.2889974499785309,0.8365190647470069,0.798668722232532,False,computed
2020-2022,>=90,HRV,humi,36,0.0565466066662628,0.743238234856469,0.9638876098082352,0.9039383937443544,False,computed
2020-2022,>=90,HRV,PM2.5,36,-0.0330112059830131,0.848424512307074,0.9882926147810968,0.9663891630816156,False,computed
2020-2022,>=90,HRV,PM10,36,-0.1530999375489065,0.3726865547962912,0.8835328352059227,0.8205638506408068,False,computed
2020-2022,>=90,HRV,NO2,36,-0.0124410540749685,0.9425902823655106,0.9976213999135164,0.9843136818670852,False,computed
2020-2022,>=90,HRV,SO2,36,-0.1501602319593503,0.3820440830136216,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,HRV,O3,36,-0.2170115682395082,0.2036106283316015,0.8052397730628309,0.7803622974268888,False,computed
2020-2022,>=90,HRV,CO,36,0.1517764905516041,0.3768823780416495,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,HRV,AQI,36,-0.2070445874180846,0.2256627231477436,0.8135986772117402,0.7803622974268888,False,computed
2020-2022,>=90,MP,windlevel,36,0.2210577884765377,0.1951010858083215,0.7905613522817263,0.7803622974268888,False,computed
2020-2022,>=90,MP,temp,36,0.0969153647426463,0.5739138643908543,0.9378461277463918,0.8836217876046463,False,computed
2020-2022,>=90,MP,humi,36,-0.0988601546705923,0.5662145143372262,0.934795415091642,0.8836217876046463,False,computed
2020-2022,>=90,MP,PM2.5,36,0.0149110156699458,0.9312173211321362,0.9976213999135164,0.9843136818670852,False,computed
2020-2022,>=90,MP,PM10,36,0.0622332776942745,0.7184197441730769,0.9591994268329904,0.9039383937443544,False,computed
2020-2022,>=90,MP,NO2,36,0.063209740339988,0.7141857356702879,0.9591994268329904,0.9039383937443544,False,computed
2020-2022,>=90,MP,SO2,36,-0.3271119946799646,0.0514921916123993,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,MP,O3,36,0.1361440561168972,0.4285166775568658,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,MP,CO,36,0.020422922845394,0.905889261651628,0.9976213999135164,0.9705956374838872,False,computed
2020-2022,>=90,MP,AQI,36,0.1134533800974143,0.510005696688487,0.9299862005687052,0.8766894109298139,False,computed
2020-2022,>=90,HMPV,windlevel,36,0.079995402405284,0.6428069257478651,0.9494274477986764,0.9039383937443544,False,computed
2020-2022,>=90,HMPV,temp,36,-0.2475025537505769,0.1455695167343291,0.7583899253282129,0.7322327098866556,False,computed
2020-2022,>=90,HMPV,humi,36,-0.1041550876954705,0.5454956334674398,0.9332012195169388,0.8766894109298139,False,computed
2020-2022,>=90,HMPV,PM2.5,36,-0.0037584151293999,0.9826436392528682,0.9976213999135164,0.9936845790197544,False,computed
2020-2022,>=90,HMPV,PM10,36,0.0236228033948489,0.8912255615086011,0.9976213999135164,0.9663891630816156,False,computed
2020-2022,>=90,HMPV,NO2,36,0.3242975340225091,0.053653145439321,0.6328728615023584,0.4966294500619776,False,computed
2020-2022,>=90,HMPV,SO2,36,-0.0676601818847328,0.6949962518811622,0.9591994268329904,0.9039383937443544,False,computed
2020-2022,>=90,HMPV,O3,36,-0.3178545366578235,0.0588725798732428,0.6421466541564022,0.4966294500619776,False,computed
2020-2022,>=90,HMPV,CO,36,0.172629748251696,0.314026783460833,0.8438763857551281,0.798668722232532,False,computed
2020-2022,>=90,HMPV,AQI,36,-0.2469815656462817,0.1464465419773311,0.7583899253282129,0.7322327098866556,False,computed
2020-2022,>=90,HBOV,windlevel,36,0.2847473987257497,0.0923292901888462,0.7190997631417492,0.6075659223279268,False,computed
2020-2022,>=90,HBOV,temp,36,0.0406781998179642,0.8137795933306924,0.9782570558607396,0.9511709532436664,False,computed
2020-2022,>=90,HBOV,humi,36,-0.2522048388713783,0.1378268305117317,0.7583899253282129,0.7322327098866556,False,computed
2020-2022,>=90,HBOV,PM2.5,36,-0.1383147802324813,0.4211208851260238,0.8859133474068429,0.8205638506408068,False,computed
2020-2022,>=90,HBOV,PM10,36,0.0244069198907785,0.8876375129976648,0.9976213999135164,0.9663891630816156,False,computed
2020-2022,>=90,HBOV,NO2,36,-0.1057701260601328,0.5392483869817923,0.9332012195169388,0.8766894109298139,False,computed
2020-2022,>=90,HBOV,SO2,36,-0.2034302751351983,0.2340471829656021,0.8135986772117402,0.7803622974268888,False,computed
2020-2022,>=90,HBOV,O3,36,0.2034040885771784,0.2341086892280666,0.8135986772117402,0.7803622974268888,False,computed
2020-2022,>=90,HBOV,CO,36,-0.2034171805920329,0.2340779376989541,0.8135986772117402,0.7803622974268888,False,computed
2020-2022,>=90,HBOV,AQI,36,0.1464509437755684,0.3940455678671092,0.8859133474068429,0.8205638506408068,False,computed
2023-2025,<1,FluA,windlevel,24,0.2174693223847669,0.3073553480968049,0.6101158200690326,0.6939838969831005,False,computed
2023-2025,<1,FluA,temp,24,-0.426204937043238,0.0378254634774471,0.2252203168886163,0.2534722088969275,False,computed
2023-2025,<1,FluA,humi,24,-0.5074284188977896,0.0113723531130515,0.1119681574840248,0.1137235311305154,False,computed
2023-2025,<1,FluA,PM2.5,25,0.3667981007995393,0.0713011089885982,0.3174199010163608,0.323268720768941,False,computed
2023-2025,<1,FluA,PM10,25,0.2996161328636237,0.1456535585191182,0.4255047776963006,0.4855118617303942,False,computed
2023-2025,<1,FluA,NO2,25,0.2672348549483472,0.1965632217621503,0.4879078048655602,0.5215756511289076,False,computed
2023-2025,<1,FluA,SO2,25,0.1579466122454826,0.450816788752102,0.7032741904532792,0.7191974293386287,False,computed
2023-2025,<1,FluA,O3,25,0.3389986657915743,0.0973738495424671,0.370495622649387,0.3810281069053061,False,computed
2023-2025,<1,FluA,CO,25,0.355987209407553,0.0807161639910364,0.3388674525734157,0.3459264171044417,False,computed
2023-2025,<1,FluA,AQI,25,0.3135158503676063,0.1269853515433498,0.4105846375563101,0.4571472655560594,False,computed
2023-2025,<1,FluB,windlevel,24,0.1823564958336613,0.3937400829905687,0.6809695448617374,0.7191974293386287,False,computed
2023-2025,<1,FluB,temp,24,-0.047661356865616,0.8249735954880464,0.90867262612979,0.9104085227429916,False,computed
2023-2025,<1,FluB,humi,24,-0.1621522249884545,0.4490471015043641,0.7019173129727535,0.7191974293386287,False,computed
2023-2025,<1,FluB,PM2.5,25,-0.1095791441093254,0.6020740898681884,0.7980485298915002,0.8022976841044208,False,computed
2023-2025,<1,FluB,PM10,25,-0.1773696315667895,0.3963265896024788,0.6839264156856936,0.7191974293386287,False,computed
2023-2025,<1,FluB,NO2,25,0.0320441330256806,0.8791422923445086,0.9355129441046612,0.9265897528089154,False,computed
2023-2025,<1,FluB,SO2,25,0.2122343303295077,0.3084372875480446,0.6101158200690326,0.6939838969831005,False,computed
2023-2025,<1,FluB,O3,25,-0.1197941490686693,0.5684294031701538,0.7774076239240375,0.8022976841044208,False,computed
2023-2025,<1,FluB,CO,25,0.2516605767256543,0.224926478297505,0.5281634453088183,0.5623161957437625,False,computed
2023-2025,<1,FluB,AQI,25,-0.1244373331410984,0.553419376223907,0.7732970652923236,0.8022976841044208,False,computed
2023-2025,<1,RSV,windlevel,24,-0.2930434782608695,0.1646178527005883,0.4426934445380481,0.4986113639431976,False,computed
2023-2025,<1,RSV,temp,24,0.8530434782608695,1.1860330601994247e-07,2.3127644673888773e-05,1.0674297541794818e-05,False,computed
2023-2025,<1,RSV,humi,24,0.6886956521739129,0.0001984233047502,0.0062081552961929,0.0044645243568805,False,computed
2023-2025,<1,RSV,PM2.5,25,-0.6799999999999999,0.0001843911099038,0.0062081552961929,0.0044645243568805,False,computed
2023-2025,<1,RSV,PM10,25,-0.6484615384615384,0.000455091583585,0.0107567101574658,0.0068263737537763,False,computed
2023-2025,<1,RSV,NO2,25,-0.7051356160443438,8.275544403571518e-05,0.0033973287551504,0.0037239949816071,False,computed
2023-2025,<1,RSV,SO2,25,-0.491248326071264,0.0126401353720238,0.1187868143395008,0.1137612183482143,False,computed
2023-2025,<1,RSV,O3,25,-0.0769230769230769,0.7147630179938111,0.8603628920295875,0.8784232531067125,False,computed
2023-2025,<1,RSV,CO,25,-0.6492307692307692,0.0004457103288382,0.0107567101574658,0.0068263737537763,False,computed
2023-2025,<1,RSV,AQI,25,-0.3661538461538461,0.0718374935042091,0.3174199010163608,0.323268720768941,False,computed
2023-2025,<1,ADV,windlevel,24,0.1663858752254553,0.4371311711777069,0.6993251851923117,0.7191974293386287,False,computed
2023-2025,<1,ADV,temp,24,-0.3072416426120842,0.1441760870459386,0.4230830242258728,0.4855118617303942,False,computed
2023-2025,<1,ADV,humi,24,-0.3310110533585778,0.1141151611721569,0.3955992253968109,0.4279318543955887,False,computed
2023-2025,<1,ADV,PM2.5,25,0.2216305520376572,0.2869972365768833,0.5926491429826425,0.6797302971557764,False,computed
2023-2025,<1,ADV,PM10,25,0.1913021607061883,0.3596452615962436,0.663409762959358,0.7191974293386287,False,computed
2023-2025,<1,ADV,NO2,25,0.1536156286149109,0.4634827877960051,0.7089421063189942,0.7191974293386287,False,computed
2023-2025,<1,ADV,SO2,25,0.101114084657916,0.630571331078172,0.8160376743488169,0.8107345685290783,False,computed
2023-2025,<1,ADV,O3,25,0.015553021195625,0.9411790488539192,0.9593033456766008,0.9411790488539192,False,computed
2023-2025,<1,ADV,CO,25,0.1671949778529694,0.4243931534769161,0.6993251851923117,0.7191974293386287,False,computed
2023-2025,<1,ADV,AQI,25,0.1049828930704692,0.6174802653944618,0.8081117567242956,0.8054090418188632,False,computed
2023-2025,<1,PIV,windlevel,11,-0.2293674510679917,0.4974920599369349,0.7275145556414094,0.734401326539043,False,computed_exploratory
2023-2025,<1,PIV,temp,11,0.642228862990377,0.0331160138053492,0.2078542974264027,0.2534722088969275,False,computed_exploratory
2023-2025,<1,PIV,humi,11,0.4312108080078246,0.1854484157778405,0.4770469028728186,0.5215756511289076,False,computed_exploratory
2023-2025,<1,PIV,PM2.5,11,-0.6147047688622179,0.044164728660072,0.2437188453311555,0.2534722088969275,False,computed_exploratory
2023-2025,<1,PIV,PM10,11,-0.6238794669049377,0.0402350225156884,0.2313409016371949,0.2534722088969275,False,computed_exploratory
2023-2025,<1,PIV,NO2,11,-0.6330541649476574,0.0365548213907564,0.2193289283445385,0.2534722088969275,False,computed_exploratory
2023-2025,<1,PIV,SO2,11,-0.7523252395030131,0.0075567020964971,0.0842032519323972,0.0954734861569771,False,computed_exploratory
2023-2025,<1,PIV,O3,11,-0.4220361099651049,0.196022378620094,0.4879078048655602,0.5215756511289076,False,computed_exploratory
2023-2025,<1,PIV,CO,11,-0.3027650354097492,0.3654701836821982,0.6650507429310757,0.7191974293386287,False,computed_exploratory
2023-2025,<1,PIV,AQI,11,-0.532132486477741,0.0919919200434839,0.3644959297318332,0.3763305819960708,False,computed_exploratory
2023-2025,<1,HRV,windlevel,24,-0.2582608695652174,0.2230432181317934,0.5281634453088183,0.5623161957437625,False,computed
2023-2025,<1,HRV,temp,24,-0.0556521739130434,0.7961874995255513,0.8967541590418192,0.8957109369662453,False,computed
2023-2025,<1,HRV,humi,24,-0.1826086956521739,0.3930749931122939,0.6809695448617374,0.7191974293386287,False,computed
2023-2025,<1,HRV,PM2.5,25,0.093076923076923,0.6581118998948553,0.8279472288999792,0.8342263519793941,False,computed
2023-2025,<1,HRV,PM10,25,0.1792307692307692,0.3913084960893425,0.6809695448617374,0.7191974293386287,False,computed
2023-2025,<1,HRV,NO2,25,0.0300057708955039,0.8867801795795354,0.9375793888162334,0.9265897528089154,False,computed
2023-2025,<1,HRV,SO2,25,0.1619542249616305,0.4392614386509184,0.6993251851923117,0.7191974293386287,False,computed
2023-2025,<1,HRV,O3,25,0.5146153846153847,0.0084865321028424,0.090678014249549,0.0954734861569771,False,computed
2023-2025,<1,HRV,CO,25,-0.0561538461538461,0.7897732549280512,0.8963100604393323,0.8957109369662453,False,computed
2023-2025,<1,HRV,AQI,25,0.4007692307692307,0.0471030542802099,0.245690167395706,0.2534722088969275,False,computed
2023-2025,<1,MP,windlevel,24,0.4078641508180167,0.0478780839027529,0.245690167395706,0.2534722088969275,False,computed
2023-2025,<1,MP,temp,24,0.1598268513912142,0.4556641824507478,0.7089421063189942,0.7191974293386287,False,computed
2023-2025,<1,MP,humi,24,-0.1161583127597349,0.588842446601116,0.794233493916603,0.8022976841044208,False,computed
2023-2025,<1,MP,PM2.5,25,-0.0316604676479602,0.8805791328065438,0.93576529099333,0.9265897528089154,False,computed
2023-2025,<1,MP,PM10,25,-0.0185329566719767,0.9299339405555088,0.95319537930601,0.9403826365168066,False,computed
2023-2025,<1,MP,NO2,25,-0.1996537861391553,0.3386469653593817,0.644255202391019,0.7191974293386287,False,computed
2023-2025,<1,MP,SO2,25,0.054451032583406,0.7960146713687594,0.8967541590418192,0.8957109369662453,False,computed
